doc_id,rank,keyword,tfidf_score
15_9_19_A_1997_08_25.pdf,11,began,0.228504
15_9_19_A_1997_08_25.pdf,12,logs,0.215859
15_9_19_A_1997_08_25.pdf,13,continued running,0.215859
15_9_19_A_1997_08_25.pdf,14,signal,0.204327
15_9_19_A_1997_08_25.pdf,15,logging tools,0.204327
15_9_19_A_1997_08_26.pdf,1,hdil,0.250415
15_9_19_A_1997_08_26.pdf,2,hdil mac,0.250415
15_9_19_A_1997_08_26.pdf,3,zdl,0.243165
15_9_19_A_1997_08_26.pdf,4,continued logging,0.231725
15_9_19_A_1997_08_26.pdf,5,wet connector,0.219062
15_9_19_A_1997_08_26.pdf,6,aws,0.209472
15_9_19_A_1997_08_26.pdf,7,mac,0.206728
15_9_19_A_1997_08_26.pdf,8,logging tools,0.184856
15_9_19_A_1997_08_26.pdf,9,entry sub,0.184856
15_9_19_A_1997_08_26.pdf,10,entry,0.175375
15_9_19_A_1997_08_26.pdf,11,side entry,0.175375
15_9_19_A_1997_08_26.pdf,12,logging,0.172599
15_9_19_A_1997_08_26.pdf,13,threaded,0.168183
15_9_19_A_1997_08_26.pdf,14,cht,0.168183
15_9_19_A_1997_08_26.pdf,15,bad,0.164416
15_9_19_A_1997_08_27.pdf,1,rih logging,0.271816
15_9_19_A_1997_08_27.pdf,2,zdl,0.248838
15_9_19_A_1997_08_27.pdf,3,logging tools,0.244116
15_9_19_A_1997_08_27.pdf,4,cht,0.242565
15_9_19_A_1997_08_27.pdf,5,fmt,0.237131
15_9_19_A_1997_08_27.pdf,6,began,0.211551
15_9_19_A_1997_08_27.pdf,7,mac,0.211551
15_9_19_A_1997_08_27.pdf,8,drum,0.204132
15_9_19_A_1997_08_27.pdf,9,terminated,0.194157
15_9_19_A_1997_08_27.pdf,10,logging,0.189425
15_9_19_A_1997_08_27.pdf,11,tools,0.183731
15_9_19_A_1997_08_27.pdf,12,wire,0.168695
15_9_19_A_1997_08_27.pdf,13,resumed,0.161809
15_9_19_A_1997_08_27.pdf,14,meters,0.159057
15_9_19_A_1997_08_27.pdf,15,wet connector,0.159057
15_9_19_A_1997_08_28.pdf,1,rih logging,0.380367
15_9_19_A_1997_08_28.pdf,2,logging tools,0.309692
15_9_19_A_1997_08_28.pdf,3,logging,0.252966
15_9_19_A_1997_08_28.pdf,4,casing window,0.246803
15_9_19_A_1997_08_28.pdf,5,slow,0.230908
15_9_19_A_1997_08_28.pdf,6,logging tool,0.224722
15_9_19_A_1997_08_28.pdf,7,tools,0.217338
15_9_19_A_1997_08_28.pdf,8,action,0.216841
15_9_19_A_1997_08_28.pdf,9,meanwhile circulated,0.199314
15_9_19_A_1997_08_28.pdf,10,operations suspended,0.19064
15_9_19_A_1997_08_28.pdf,11,tool string,0.188096
15_9_19_A_1997_08_28.pdf,12,suspended due,0.184541
15_9_19_A_1997_08_28.pdf,13,window,0.178204
15_9_19_A_1997_08_28.pdf,14,continued rih,0.177257
15_9_19_A_1997_08_28.pdf,15,suspended,0.175353
15_9_19_A_1997_08_29.pdf,1,action,0.259801
15_9_19_A_1997_08_29.pdf,2,operations suspended,0.228409
15_9_19_A_1997_08_29.pdf,3,suspended due,0.221103
15_9_19_A_1997_08_29.pdf,4,suspended,0.210094
15_9_19_A_1997_08_29.pdf,5,rih logging,0.209808
15_9_19_A_1997_08_29.pdf,6,pull tested,0.209808
15_9_19_A_1997_08_29.pdf,7,wet connector,0.202434
15_9_19_A_1997_08_29.pdf,8,circulated condition,0.199236
15_9_19_A_1997_08_29.pdf,9,circulating lpm,0.193572
15_9_19_A_1997_08_29.pdf,10,operations,0.190208
15_9_19_A_1997_08_29.pdf,11,connector,0.183199
15_9_19_A_1997_08_29.pdf,12,sub rih,0.176963
15_9_19_A_1997_08_29.pdf,13,condition mud,0.172265
15_9_19_A_1997_08_29.pdf,14,entry sub,0.170824
15_9_19_A_1997_08_29.pdf,15,logging tools,0.170824
15_9_19_A_1997_08_30.pdf,1,pooh wireline,0.226145
15_9_19_A_1997_08_30.pdf,2,atlas,0.192178
15_9_19_A_1997_08_30.pdf,3,logging tools,0.187587
15_9_19_A_1997_08_30.pdf,4,entry sub,0.171546
15_9_19_A_1997_08_30.pdf,5,side entry,0.162748
15_9_19_A_1997_08_30.pdf,6,entry,0.162748
15_9_19_A_1997_08_30.pdf,7,reciprocation,0.16011
15_9_19_A_1997_08_30.pdf,8,sheared,0.159537
15_9_19_A_1997_08_30.pdf,9,free rotation,0.156074
15_9_19_A_1997_08_30.pdf,10,rope,0.156074
15_9_19_A_1997_08_30.pdf,11,logging,0.153227
15_9_19_A_1997_08_30.pdf,12,finished pooh,0.150865
15_9_19_A_1997_08_30.pdf,13,rih logging,0.149494
15_9_19_A_1997_08_30.pdf,14,atlas pooh,0.149494
15_9_19_A_1997_08_30.pdf,15,broke down,0.149494
15_9_19_A_1997_08_31.pdf,1,rih wiper,0.291079
15_9_19_A_1997_08_31.pdf,2,running casing,0.26311
15_9_19_A_1997_08_31.pdf,3,wiper trip,0.259506
15_9_19_A_1997_08_31.pdf,4,condition,0.243609
15_9_19_A_1997_08_31.pdf,5,condition mud,0.216686
15_9_19_A_1997_08_31.pdf,6,wiper,0.205041
15_9_19_A_1997_08_31.pdf,7,slipped line,0.191115
15_9_19_A_1997_08_31.pdf,8,cut slipped,0.191115
15_9_19_A_1997_08_31.pdf,9,casing cut,0.187252
15_9_19_A_1997_08_31.pdf,10,rih circulated,0.183796
15_9_19_A_1997_08_31.pdf,11,circulated condition,0.177817
15_9_19_A_1997_08_31.pdf,12,logging tool,0.170499
15_9_19_A_1997_08_31.pdf,13,bit bha,0.170499
15_9_19_A_1997_08_31.pdf,14,slipped,0.153745
15_9_19_A_1997_08_31.pdf,15,pooh casing,0.151221
15_9_19_A_1997_09_01.pdf,1,ran casing,0.243893
15_9_19_A_1997_09_01.pdf,2,weatherford,0.219961
15_9_19_A_1997_09_01.pdf,3,casing ran,0.200474
15_9_19_A_1997_09_01.pdf,4,wear,0.19307
15_9_19_A_1997_09_01.pdf,5,casing equipment,0.185453
15_9_19_A_1997_09_01.pdf,6,casing tong,0.176049
15_9_19_A_1997_09_01.pdf,7,retrieve wear,0.174356
15_9_19_A_1997_09_01.pdf,8,casing hanger,0.173443
15_9_19_A_1997_09_01.pdf,9,wear bushing,0.170984
15_9_19_A_1997_09_01.pdf,10,marks,0.168684
15_9_19_A_1997_09_01.pdf,11,rih retrieve,0.168684
15_9_19_A_1997_09_01.pdf,12,power,0.168655
15_9_19_A_1997_09_01.pdf,13,casing,0.167124
15_9_19_A_1997_09_01.pdf,14,type,0.166193
15_9_19_A_1997_09_01.pdf,15,retrieving tool,0.166193
15_9_19_A_1997_09_02.pdf,1,running casing,0.255227
15_9_19_A_1997_09_02.pdf,2,casing circulated,0.22514
15_9_19_A_1997_09_02.pdf,3,continued running,0.220199
15_9_19_A_1997_09_02.pdf,4,datum,0.189637
15_9_19_A_1997_09_02.pdf,5,circulated casing,0.185389
15_9_19_A_1997_09_02.pdf,6,mud losses,0.17829
15_9_19_A_1997_09_02.pdf,7,casing hwdp,0.17829
15_9_19_A_1997_09_02.pdf,8,running string,0.17829
15_9_19_A_1997_09_02.pdf,9,landed casing,0.17829
15_9_19_A_1997_09_02.pdf,10,mud returns,0.175257
15_9_19_A_1997_09_02.pdf,11,casing rih,0.172489
15_9_19_A_1997_09_02.pdf,12,lost mud,0.169943
15_9_19_A_1997_09_02.pdf,13,circulating lpm,0.167585
15_9_19_A_1997_09_02.pdf,14,casing,0.166913
15_9_19_A_1997_09_02.pdf,15,total mud,0.15959
15_9_19_A_1997_09_03.pdf,1,seal assembly,0.156129
15_9_19_A_1997_09_03.pdf,2,bottom plug,0.150073
15_9_19_A_1997_09_03.pdf,3,assembly running,0.137386
15_9_19_A_1997_09_03.pdf,4,set wear,0.130923
15_9_19_A_1997_09_03.pdf,5,hangoff,0.130923
15_9_19_A_1997_09_03.pdf,6,flush tool,0.124426
15_9_19_A_1997_09_03.pdf,7,plug bar,0.124292
15_9_19_A_1997_09_03.pdf,8,rih set,0.123219
15_9_19_A_1997_09_03.pdf,9,seal,0.120175
15_9_19_A_1997_09_03.pdf,10,success,0.115172
15_9_19_A_1997_09_03.pdf,11,failed,0.113281
15_9_19_A_1997_09_03.pdf,12,wear bushing,0.113057
15_9_19_A_1997_09_03.pdf,13,top plug,0.110337
15_9_19_A_1997_09_03.pdf,14,test seal,0.110337
15_9_19_A_1997_09_03.pdf,15,bumped,0.10924
15_9_19_A_1997_09_04.pdf,1,off tool,0.215601
15_9_19_A_1997_09_04.pdf,2,hang off,0.199717
15_9_19_A_1997_09_04.pdf,3,rams,0.19746
15_9_19_A_1997_09_04.pdf,4,strin,0.194978
15_9_19_A_1997_09_04.pdf,5,blind shear,0.194978
15_9_19_A_1997_09_04.pdf,6,hang,0.192789
15_9_19_A_1997_09_04.pdf,7,due ofs,0.182902
15_9_19_A_1997_09_04.pdf,8,strike,0.182902
15_9_19_A_1997_09_04.pdf,9,ofs strike,0.182902
15_9_19_A_1997_09_04.pdf,10,riser seawater,0.181411
15_9_19_A_1997_09_04.pdf,11,ofs,0.179293
15_9_19_A_1997_09_04.pdf,12,middle,0.178733
15_9_19_A_1997_09_04.pdf,13,shear rams,0.173945
15_9_19_A_1997_09_04.pdf,14,pooh landing,0.171786
15_9_19_A_1997_09_04.pdf,15,bar displaced,0.169757
15_9_19_A_1997_09_05.pdf,1,strike,0.345353
15_9_19_A_1997_09_05.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_05.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_05.pdf,4,ofs,0.338539
15_9_19_A_1997_09_05.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_05.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_05.pdf,7,suspended,0.290496
15_9_19_A_1997_09_05.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_05.pdf,9,operations,0.263
15_9_19_A_1997_09_05.pdf,10,due,0.165521
15_9_19_A_1997_09_05.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_05.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_05.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_05.pdf,14,waiting,0.107313
15_9_19_A_1997_09_05.pdf,15,continue,0.081439
15_9_19_A_1997_09_06.pdf,1,strike,0.345353
15_9_19_A_1997_09_06.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_06.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_06.pdf,4,ofs,0.338539
15_9_19_A_1997_09_06.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_06.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_06.pdf,7,suspended,0.290496
15_9_19_A_1997_09_06.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_06.pdf,9,operations,0.263
15_9_19_A_1997_09_06.pdf,10,due,0.165521
15_9_19_A_1997_09_06.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_06.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_06.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_06.pdf,14,waiting,0.107313
15_9_19_A_1997_09_06.pdf,15,continue,0.081439
15_9_19_A_1997_09_07.pdf,1,strike,0.345353
15_9_19_A_1997_09_07.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_07.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_07.pdf,4,ofs,0.338539
15_9_19_A_1997_09_07.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_07.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_07.pdf,7,suspended,0.290496
15_9_19_A_1997_09_07.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_07.pdf,9,operations,0.263
15_9_19_A_1997_09_07.pdf,10,due,0.165521
15_9_19_A_1997_09_07.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_07.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_07.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_07.pdf,14,waiting,0.107313
15_9_19_A_1997_09_07.pdf,15,continue,0.081439
15_9_19_A_1997_09_08.pdf,1,strike,0.345353
15_9_19_A_1997_09_08.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_08.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_08.pdf,4,ofs,0.338539
15_9_19_A_1997_09_08.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_08.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_08.pdf,7,suspended,0.290496
15_9_19_A_1997_09_08.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_08.pdf,9,operations,0.263
15_9_19_A_1997_09_08.pdf,10,due,0.165521
15_9_19_A_1997_09_08.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_08.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_08.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_08.pdf,14,waiting,0.107313
15_9_19_A_1997_09_08.pdf,15,continue,0.081439
15_9_19_A_1997_09_09.pdf,1,strike,0.345353
15_9_19_A_1997_09_09.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_09.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_09.pdf,4,ofs,0.338539
15_9_19_A_1997_09_09.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_09.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_09.pdf,7,suspended,0.290496
15_9_19_A_1997_09_09.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_09.pdf,9,operations,0.263
15_9_19_A_1997_09_09.pdf,10,due,0.165521
15_9_19_A_1997_09_09.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_09.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_09.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_09.pdf,14,waiting,0.107313
15_9_19_A_1997_09_09.pdf,15,continue,0.081439
15_9_19_A_1997_09_10.pdf,1,strike,0.345353
15_9_19_A_1997_09_10.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_10.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_10.pdf,4,ofs,0.338539
15_9_19_A_1997_09_10.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_10.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_10.pdf,7,suspended,0.290496
15_9_19_A_1997_09_10.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_10.pdf,9,operations,0.263
15_9_19_A_1997_09_10.pdf,10,due,0.165521
15_9_19_A_1997_09_10.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_10.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_10.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_10.pdf,14,waiting,0.107313
15_9_19_A_1997_09_10.pdf,15,continue,0.081439
15_9_19_A_1997_09_11.pdf,1,strike,0.345353
15_9_19_A_1997_09_11.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_11.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_11.pdf,4,ofs,0.338539
15_9_19_A_1997_09_11.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_11.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_11.pdf,7,suspended,0.290496
15_9_19_A_1997_09_11.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_11.pdf,9,operations,0.263
15_9_19_A_1997_09_11.pdf,10,due,0.165521
15_9_19_A_1997_09_11.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_11.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_11.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_11.pdf,14,waiting,0.107313
15_9_19_A_1997_09_11.pdf,15,continue,0.081439
15_9_19_A_1997_09_12.pdf,1,strike,0.345353
15_9_19_A_1997_09_12.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_12.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_12.pdf,4,ofs,0.338539
15_9_19_A_1997_09_12.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_12.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_12.pdf,7,suspended,0.290496
15_9_19_A_1997_09_12.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_12.pdf,9,operations,0.263
15_9_19_A_1997_09_12.pdf,10,due,0.165521
15_9_19_A_1997_09_12.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_12.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_12.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_12.pdf,14,waiting,0.107313
15_9_19_A_1997_09_12.pdf,15,continue,0.081439
15_9_19_A_1997_09_13.pdf,1,strike,0.345353
15_9_19_A_1997_09_13.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_13.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_13.pdf,4,ofs,0.338539
15_9_19_A_1997_09_13.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_13.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_13.pdf,7,suspended,0.290496
15_9_19_A_1997_09_13.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_13.pdf,9,operations,0.263
15_9_19_A_1997_09_13.pdf,10,due,0.165521
15_9_19_A_1997_09_13.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_13.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_13.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_13.pdf,14,waiting,0.107313
15_9_19_A_1997_09_13.pdf,15,continue,0.081439
15_9_19_A_1997_09_14.pdf,1,strike,0.345353
15_9_19_A_1997_09_14.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_14.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_14.pdf,4,ofs,0.338539
15_9_19_A_1997_09_14.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_14.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_14.pdf,7,suspended,0.290496
15_9_19_A_1997_09_14.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_14.pdf,9,operations,0.263
15_9_19_A_1997_09_14.pdf,10,due,0.165521
15_9_19_A_1997_09_14.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_14.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_14.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_14.pdf,14,waiting,0.107313
15_9_19_A_1997_09_14.pdf,15,continue,0.081439
15_9_19_A_1997_09_15.pdf,1,strike,0.345353
15_9_19_A_1997_09_15.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_15.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_15.pdf,4,ofs,0.338539
15_9_19_A_1997_09_15.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_15.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_15.pdf,7,suspended,0.290496
15_9_19_A_1997_09_15.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_15.pdf,9,operations,0.263
15_9_19_A_1997_09_15.pdf,10,due,0.165521
15_9_19_A_1997_09_15.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_15.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_15.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_15.pdf,14,waiting,0.107313
15_9_19_A_1997_09_15.pdf,15,continue,0.081439
15_9_19_A_1997_09_16.pdf,1,strike,0.345353
15_9_19_A_1997_09_16.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_16.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_16.pdf,4,ofs,0.338539
15_9_19_A_1997_09_16.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_16.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_16.pdf,7,suspended,0.290496
15_9_19_A_1997_09_16.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_16.pdf,9,operations,0.263
15_9_19_A_1997_09_16.pdf,10,due,0.165521
15_9_19_A_1997_09_16.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_16.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_16.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_16.pdf,14,waiting,0.107313
15_9_19_A_1997_09_16.pdf,15,continue,0.081439
15_9_19_A_1997_09_17.pdf,1,strike,0.345353
15_9_19_A_1997_09_17.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_17.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_17.pdf,4,ofs,0.338539
15_9_19_A_1997_09_17.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_17.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_17.pdf,7,suspended,0.290496
15_9_19_A_1997_09_17.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_17.pdf,9,operations,0.263
15_9_19_A_1997_09_17.pdf,10,due,0.165521
15_9_19_A_1997_09_17.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_17.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_17.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_17.pdf,14,waiting,0.107313
15_9_19_A_1997_09_17.pdf,15,continue,0.081439
15_9_19_A_1997_09_18.pdf,1,strike,0.345353
15_9_19_A_1997_09_18.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_18.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_18.pdf,4,ofs,0.338539
15_9_19_A_1997_09_18.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_18.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_18.pdf,7,suspended,0.290496
15_9_19_A_1997_09_18.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_18.pdf,9,operations,0.263
15_9_19_A_1997_09_18.pdf,10,due,0.165521
15_9_19_A_1997_09_18.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_18.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_18.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_18.pdf,14,waiting,0.107313
15_9_19_A_1997_09_18.pdf,15,continue,0.081439
15_9_19_A_1997_09_19.pdf,1,strike,0.345353
15_9_19_A_1997_09_19.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_19.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_19.pdf,4,ofs,0.338539
15_9_19_A_1997_09_19.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_19.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_19.pdf,7,suspended,0.290496
15_9_19_A_1997_09_19.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_19.pdf,9,operations,0.263
15_9_19_A_1997_09_19.pdf,10,due,0.165521
15_9_19_A_1997_09_19.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_19.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_19.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_19.pdf,14,waiting,0.107313
15_9_19_A_1997_09_19.pdf,15,continue,0.081439
15_9_19_A_1997_09_20.pdf,1,strike,0.345353
15_9_19_A_1997_09_20.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_20.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_20.pdf,4,ofs,0.338539
15_9_19_A_1997_09_20.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_20.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_20.pdf,7,suspended,0.290496
15_9_19_A_1997_09_20.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_20.pdf,9,operations,0.263
15_9_19_A_1997_09_20.pdf,10,due,0.165521
15_9_19_A_1997_09_20.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_20.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_20.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_20.pdf,14,waiting,0.107313
15_9_19_A_1997_09_20.pdf,15,continue,0.081439
15_9_19_A_1997_09_21.pdf,1,strike,0.345353
15_9_19_A_1997_09_21.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_21.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_21.pdf,4,ofs,0.338539
15_9_19_A_1997_09_21.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_21.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_21.pdf,7,suspended,0.290496
15_9_19_A_1997_09_21.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_21.pdf,9,operations,0.263
15_9_19_A_1997_09_21.pdf,10,due,0.165521
15_9_19_A_1997_09_21.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_21.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_21.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_21.pdf,14,waiting,0.107313
15_9_19_A_1997_09_21.pdf,15,continue,0.081439
15_9_19_A_1997_09_22.pdf,1,strike,0.345353
15_9_19_A_1997_09_22.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_22.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_22.pdf,4,ofs,0.338539
15_9_19_A_1997_09_22.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_22.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_22.pdf,7,suspended,0.290496
15_9_19_A_1997_09_22.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_22.pdf,9,operations,0.263
15_9_19_A_1997_09_22.pdf,10,due,0.165521
15_9_19_A_1997_09_22.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_22.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_22.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_22.pdf,14,waiting,0.107313
15_9_19_A_1997_09_22.pdf,15,continue,0.081439
15_9_19_A_1997_09_23.pdf,1,strike,0.345353
15_9_19_A_1997_09_23.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_23.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_23.pdf,4,ofs,0.338539
15_9_19_A_1997_09_23.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_23.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_23.pdf,7,suspended,0.290496
15_9_19_A_1997_09_23.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_23.pdf,9,operations,0.263
15_9_19_A_1997_09_23.pdf,10,due,0.165521
15_9_19_A_1997_09_23.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_23.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_23.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_23.pdf,14,waiting,0.107313
15_9_19_A_1997_09_23.pdf,15,continue,0.081439
15_9_19_A_1997_09_24.pdf,1,strike,0.345353
15_9_19_A_1997_09_24.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_24.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_24.pdf,4,ofs,0.338539
15_9_19_A_1997_09_24.pdf,5,operations suspended,0.31582
15_9_19_A_1997_09_24.pdf,6,suspended due,0.305718
15_9_19_A_1997_09_24.pdf,7,suspended,0.290496
15_9_19_A_1997_09_24.pdf,8,strike operations,0.285884
15_9_19_A_1997_09_24.pdf,9,operations,0.263
15_9_19_A_1997_09_24.pdf,10,due,0.165521
15_9_19_A_1997_09_24.pdf,11,strike continue,0.134224
15_9_19_A_1997_09_24.pdf,12,waiting due,0.134224
15_9_19_A_1997_09_24.pdf,13,continue waiting,0.132348
15_9_19_A_1997_09_24.pdf,14,waiting,0.107313
15_9_19_A_1997_09_24.pdf,15,continue,0.081439
15_9_19_A_1997_09_25.pdf,1,strike,0.345353
15_9_19_A_1997_09_25.pdf,2,ofs strike,0.345353
15_9_19_A_1997_09_25.pdf,3,due ofs,0.345353
15_9_19_A_1997_09_25.pdf,4,ofs,0.338539
15_9_19_A_1997_09_25.pdf,5,operations suspended,0.31582
