file_name,Start time,End time,End Depth mMD,Main - Sub Activity,State,Remark,Depth mMD,Depth mTVD,Sub Equip - Syst Class,Operation Downtime (min),Equipment Repaired,NER_Entities,Hybrid_Activity,Top_Keywords_TFIDF
15_9_F_11_B_2016_04_15.pdf,19:0,19:30,0.0,workover - wire line,ok,Held Pre-job meting with night crew.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"vesel, wl equipment, crew, wl, held pre"
15_9_F_11_B_2016_04_15.pdf,19:30,0:0,0.0,workover - wire line,ok,Vesel arived rig. Unloaded WL equipment from vesel .,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"vesel, wl equipment, crew, wl, held pre"
15_9_F_11_B_2016_04_16.pdf,0:0,03:0,0.0,workover - wire line,ok,Spoted equipment on pipedeck acording to spoting plan. Checked and and verified al equipment recieved .,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",DRILLING,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,03:0,07:0,0.0,workover - wire line,ok,Prepared hoses and cables for hokup of surface equipment.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,07:0,07:30,0.0,workover - wire line,ok,Held pre-job meting with day crew.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,07:30,09:0,0.0,workover - wire line,ok,Continued to prepare equipment prior to rig up.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",MAINTENANCE_REPAIR,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,09:0,12:0,0.0,workover - wire line,ok,Started to verify equipment acording to Maersk checklist for hokup to rig.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,12:0,13:30,0.0,workover - wire line,ok,Lifted Grease injection head and tolcatcher to drilflor. Fed cable through GIH.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,13:30,16:0,0.0,workover - wire line,ok,"Maersk electrician conected power to Altus and SLB units. Meanwhile, lifted PCE equipment to drilflor.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,16:0,16:30,0.0,workover - wire line,ok,Held tolbox talk with involved personel prior to start building riser.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,16:30,19:0,0.0,workover - wire line,ok,"Built riser and lubricator section on catwalk using tuger. Meanwhile, finalized and function tested WL winch. Schlumberger built cable head.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,19:0,23:45,0.0,workover - wire line,ok,"Schlumberger tested primary BHA. Meanwhile, Leak tested BOP on stump to 20/345 bar for 5/10 min. Function tested BOP rams.",,,,,,"{""Depths"": [], ""Measurements"": [""345 bar""], ""Time"": [], ""Equipment"": [""bop""]}",PRESSURE_TEST,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_16.pdf,23:45,0:0,0.0,workover - wire line,ok,Production department started to close in wel for handover.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"equipment, maersk, built, schlumberger, tested bop"
15_9_F_11_B_2016_04_17.pdf,0:0,01:30,0.0,workover - wire line,ok,"Altus worked on lubricator and riser section. Meanwhile, Schlumberger tested B/U equipment.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,01:30,02:0,0.0,workover - wire line,ok,Held tolbox talk prior to lifting BOP to monpol area.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,02:0,03:0,0.0,workover - wire line,ok,"Lifted BOP down to monpol area. Spoled out hoses for BOP, HMV and DHSV to monpol.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",PRESSURE_TEST,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,03:0,03:30,0.0,workover - wire line,ok,"Atempted to fed cable head (3,125') through lubricator. Unable to due to smal ID of X-over (3') in lubricator.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,03:30,04:0,0.0,workover - wire line,ok,Schlumberger disconected botom of cable head and fed cable through lubricator.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,04:0,06:0,0.0,workover - wire line,ok,"Conected GIH to lubricator section using tuger and catwalk. Spoled out and conected hoses to GIH. Meanwhile, Schlumberger re-conected cable head and began signal test to equipment.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,06:0,09:0,0.0,interuption - wait,ok,Waited while production department tested wel bariers prior to handover.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,09:0,09:45,0.0,workover - wire line,ok,Performed handover meting betwen production and Intervention. Verified valve status on XMT with production representant .,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,09:45,10:10,0.0,workover - wire line,ok,Held tolbox talk prior to lifting riser and lubricator section,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,10:10,1:15,0.0,workover - wire line,ok,Lifted and replaced permanent hatch with WL hatch.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,1:15,1:40,0.0,workover - wire line,ok,Removed XMT top cap on wel.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,1:40,12:0,0.0,workover - wire line,ok,Lifted and conected lower riser to XMT.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,12:0,13:10,0.0,workover - wire line,ok,Instaled BOP on lower riser. Conected hoses to BOP and function tested same. Verified open / close time.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",PRESSURE_TEST,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,13:10,14:0,0.0,workover - wire line,ok,Riged up KWV manifold and bled-of hoses on welhead.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,14:0,14:30,0.0,workover - wire line,ok,Lifted midle riser section and landed on top of BOP.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,14:30,15:0,0.0,workover - other,ok,Held tolbox talk prior to lifting lubricator to midle riser.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,15:0,16:30,0.0,workover - wire line,ok,Lifted lubricator and GIH to midle riser. Instaled Schlumberger dumy BHA in lubricator and stabed onto midle riser.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,16:30,17:0,0.0,workover - wire line,ok,Conected hoses for operating HMV and DHSV.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,17:0,18:50,0.0,workover - wire line,ok,Filed lubricator with MEG from production department. Leak tested rig-up to 20/345 bar for 5/10 min.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar""], ""Time"": [], ""Equipment"": []}",CIRCULATION,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,18:50,19:30,0.0,workover - wire line,ok,Purged lubricator with N2.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,19:30,19:50,0.0,workover - wire line,ok,Verified no liquid in rig-up prior to instaling perforation BHA in wel. Broke lubricator and L/D Schlumberger dumy BHA.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",MAINTENANCE_REPAIR,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,19:50,20:15,0.0,workover - other,ok,Held tolbox talk prior to instaling perforation BHA in wel.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,20:15,23:0,0.0,workover - perforate,ok,M/U BHA for perforation run #1 (3 3/8' PJN guns w/ 3 1/8' Tuftrac). Leak tested QTS to 20/345 bar 5/10 min. Dumped 40 l Starlube in lubricator.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar""], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_17.pdf,23:0,0:0,0.0,workover - perforate,ok,Opened HMV and presurized DHSV control line.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, conected, riser, schlumberger, hoses"
15_9_F_11_B_2016_04_18.pdf,0:0,02:20,0.0,workover - perforate,ok,Standby while production department used another wel to equalize and open DHSV.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,02:20,02:40,0.0,workover - perforate,ok,Opened DHSV and SV. WHP = 69 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""69 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,02:40,03:25,60.0,workover - perforate,ok,"RIH w/ run #1 (Perforation guns w/ Tractor), 3,375"" OD guns by gravity from surface to 60 m.",,,,,,"{""Depths"": [""60 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,03:25,03:45,60.0,workover - perforate,ok,"Schlumberger performed comunication check with tolstring. Meanwhile, Held wel contol exercise with WL crew. Scenario: Leakage in QTS with BHA at 150 mMD.",,,,,,"{""Depths"": [""150 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,03:45,04:45,2810.0,workover - perforate,ok,Continue to RIH with BHA #1 from 60 mMD to HUD at 2810 mMD taking PUW every 50m. Depth (m) PUW (lbs) Sim PUW (lbs) HW (lbs) 100 2810 251 2360 150 360 3258 320 200 430 4279 3840 250 540 5482 4919 Actual friction factor: 0.289.,,,,,,"{""Depths"": [""50m"", ""60 mmd"", ""2810 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,04:45,06:35,350.0,workover - perforate,ok,Activated tractor and continued to RIH with from 2810 mMD to 350 mMD . Average runing sped w/ Tractor: 9 m/min. Depth (mMD) PUW (lbs) Sim PUW (lbs) 3050 5450 5950 30 560 6270,,,,,,"{""Depths"": [""9 m"", ""350 mmd"", ""2810 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,06:35,07:10,3740.0,workover - perforate,ok,"Contined to RIH with tractor activated to 3642 mMD. Tractor semed to strugle. Shut down tractor, picked up ful weight and slacked of 10m. Started tractor again and RIH to 3740 mMD.",,,,,,"{""Depths"": [""3642 mmd"", ""3740 mmd"", ""10m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,07:10,07:50,3740.0,workover - perforate,ok,Performed orientation pas #1. Some stick and slip observed. Increased tractor arm force.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",DRILLING,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,07:50,09:10,390.0,workover - perforate,ok,Continued to RIH with tractor activated to 390mMD. Performed orientation pas #2 and stoped tractor.,,,,,,"{""Depths"": [""390mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,09:10,09:40,360.0,workover - perforate,ok,Performed corelation loging from 390 mMD to 360 mMD.,,,,,,"{""Depths"": [""390 mmd"", ""360 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,09:40,10:40,3710.0,workover - perforate,ok,Activated tractor and RIH to 3710 mMD. Tractor staled out.,,,,,,"{""Depths"": [""3710 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,10:40,10:50,360.0,workover - perforate,ok,Switched to loging mode. Performed corelation pas from 3710 mMD to 360 mMD.,,,,,,"{""Depths"": [""3710 mmd"", ""360 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,10:50,1:40,3710.0,workover - perforate,ok,Activated tractor and RIH to 3710 mMD. Tractor staled out at same depth as previously.,,,,,,"{""Depths"": [""3710 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,1:40,12:0,3684.0,workover - perforate,ok,Switched to loging mode and performed corelation pas. Positioned Gun 1 with botom shots at 3684 mMD.,,,,,,"{""Depths"": [""3684 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,12:0,12:05,3684.0,workover - perforate,ok,"Perforated interval 3675 - 3684 mMD and lost 250 lbs on tension. WHP before/ after: 79,0 / 79,9 bar. A-anulus before / after: 12,4 / 12,1 bar.",,,,,,"{""Depths"": [""3684 mmd""], ""Measurements"": [""1 bar"", ""9 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,12:05,12:27,3438.0,workover - perforate,ok,Performed corelation pas for gun #2 while puling out to 3438 mMD.,,,,,,"{""Depths"": [""3438 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,12:27,12:5,3562.0,workover - perforate,ok,Activated tractor and RIH to 3562 mMD while performing corelation pas for gun #2.,,,,,,"{""Depths"": [""3562 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,12:5,13:10,3481.0,workover - perforate,ok,Switched to loging mode and performed corelation pas. Positioned Gun 2 with botom shots at 3481 mMD.,,,,,,"{""Depths"": [""3481 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,13:10,13:15,3481.0,workover - perforate,ok,"Perforated interval 3475 - 3481 mMD and lost 40 lbs on tension. WHP before/ after: 81,2 / 81,7 bar. A-anulus before / after: 12,0 / 12,0 bar.",,,,,,"{""Depths"": [""3481 mmd""], ""Measurements"": [""0 bar"", ""7 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,13:15,13:25,30.0,workover - perforate,ok,POH to 30 mMD while corelating depth.,,,,,,"{""Depths"": [""30 mmd""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,13:25,15:50,0.0,workover - perforate,ok,POH from 30 m to surface. WHP 84 bar.,,,,,,"{""Depths"": [""30 m""], ""Measurements"": [""84 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,15:50,17:05,0.0,workover - perforate,ok,Closed and inflow tested SV. Closed HMV. Valve neded to be greased before test.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,17:05,17:25,0.0,interuption - other,ok,Waited while production department greased HMV.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,17:25,18:0,0.0,workover - perforate,ok,Closed and inflow tested HMV. Purged lubricator with N2.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,18:0,18:15,0.0,workover - perforate,ok,Held tolbox meting prior to L/D BHA with explosives.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,18:15,19:0,0.0,workover - perforate,ok,Broke lubricator and L/D BHA #1 (Perforation guns w/ tractor). Confirmed al shots fired.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",MAINTENANCE_REPAIR,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,19:0,19:50,0.0,workover - wire line,ok,M/U dumy BHA for testing lubricator. Instaled and stabed lubricator. Atempted to Leak tested QTS. Found leakage in a O-ring.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"mmd, tractor, lbs, corelation, activated"
15_9_F_11_B_2016_04_18.pdf,19:50,20:10,0.0,interuption - other,ok,Changed damaged O-Ring in lubricator and leak tested same to 20/345 bar for 5/10 min.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar""], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"mmd, tractor, lbs, corelation, activated"
