file_name,Start time,End time,End Depth mMD,Main - Sub Activity,State,Remark,Depth mMD,Depth mTVD,Sub Equip - Syst Class,Operation Downtime (min),Equipment Repaired
15_9_F_11_B_2015_11_01.pdf,20:40,23:30,3930,workover - perfor ate,ok,"Repeated sequence and performed 3 pases betwen 4030 to 3930 m, to ensure perforation guns properly oriented.",,,,,
15_9_F_11_B_2015_11_01.pdf,23:30,0:0,4020,workover - perfor ate,ok,Tractored back down prior to position guns for perforation.,,,,,
15_9_F_11_B_2015_11_01.pdf,0:0,,,,,Altus computer froze. Had to restart computer to be able to continue to RIH with tractor.,3570,,service equ - other,0,0:0
15_9_F_11_B_2015_11_01.pdf,0:0,,,,,Had trouble with the tractor power suply. Synergi wil be linked when complete,3986,,service equ - other,0,0:0
15_9_F_11_B_2015_11_01.pdf,0:0,,,,,Not able to comunicate properly with Altus VPM.,0,,service equ - other,0,0:0
15_9_F_11_B_2015_11_01.pdf,0:0,,,,,Leak on the one drum for the hose runing from the grease skid up to GIH. Isolated same and continued POH with only o ne hose injecting grease to GIH.,280,,service equ - other,0,0:0
15_9_F_11_B_2015_11_02.pdf,0:0,0:30,390,workover - perf orate,ok,"Switched over to loging. Loged up from 4020 m and positioned tolstring with top shot at 3960 m. Perforated interval 3960 - 3969 m. WHP 19 bar. No indication on cabl e tension, DHPG increased by 0,3 bar. Loged up after shoting.",,,,,
15_9_F_11_B_2015_11_02.pdf,0:30,01:30,280,workover - perf orate,ok,POH from 390 m to 280 m . Observed leak on grease skid.,,,,,
15_9_F_11_B_2015_11_02.pdf,01:30,02:0,280,interuption - ot her,ok,Leak on the drum for one of the hoses runing from the grease skid up to GIH. Isolated same and continued POH with only one hose injecting grease to GIH.,,,,,
15_9_F_11_B_2015_11_02.pdf,02:0,03:40,0,workover - perf orate,ok,Continued to POH from 280 m to surface. When at DHSV depth performed PA anouncement for handling explosives on drilflor.,,,,,
15_9_F_11_B_2015_11_02.pdf,03:40,05:25,0,workover - perf orate,ok,Closed SV and HMV and inflow tested same. Purged lubricator with N2.,,,,,
15_9_F_11_B_2015_11_02.pdf,05:25,05:35,0,workover - perf orate,ok,Performed tolbox talk prior to break lubricator and L/D tolstring.,,,,,
15_9_F_11_B_2015_11_02.pdf,05:35,07:0,0,workover - perf orate,ok,Broke lubricator and L/D BHA #2. Observed al shots fired.,,,,,
15_9_F_11_B_2015_11_02.pdf,07:0,1:30,0,workover - perf orate,ok,Altus and Schlumberger started tol check for next perforation tolstring. Meanwhile Altus wireline changed grease hose on GIH.,,,,,
15_9_F_11_B_2015_11_02.pdf,1:30,1:45,0,workover - perf orate,ok,Performed tolbox talk prior to M/U BHA#3.,,,,,
15_9_F_11_B_2015_11_02.pdf,1:45,12:50,0,workover - perf orate,ok,"Instaled BHA #3 tractor and 4,5"" perforation guns into lubricator. Aded 40 litres of Starlube into lubricator.",,,,,
15_9_F_11_B_2015_11_02.pdf,12:50,14:0,0,workover - perf orate,ok,Stabed lubricator and leak tested QTS to 20/345 bar for 5/10 min. Production filed lubricator with MEG using permanent line into XMT cros. Equalized and opened HMV and SV. WHP 19 bar.,,,,,
15_9_F_11_B_2015_11_02.pdf,14:0,14:20,30,workover - perf orate,ok,"RIH w/ BHA #3 Tractor and 4,5"" perforation guns from surface to 30 m.",,,,,
15_9_F_11_B_2015_11_02.pdf,14:20,14:25,30,workover - perf orate,ok,Powered up tol and checked comunication.,,,,,
15_9_F_11_B_2015_11_02.pdf,14:25,16:15,280,workover - perf orate,ok,Continued to RIH from 30 m to 280 m. Tol stoped. Had to start tractor.,,,,,
15_9_F_11_B_2015_11_02.pdf,16:15,16:30,280,workover - perf orate,ok,Switched over to tractor. Observed problems with tractor comunication.,,,,,
15_9_F_11_B_2015_11_02.pdf,16:30,17:30,280,interuption - ot her,ok,Checked tractor power suply. OK. Checked al conections. Found lose conection. Comunication OK.,,,,,
15_9_F_11_B_2015_11_02.pdf,17:30,21:35,4030,workover - perf orate,ok,Tractored down from 280 m to 4030 m. Tractor sped decreased to aprox. 2-4 m/min.,,,,,
15_9_F_11_B_2015_11_02.pdf,21:35,0:0,3860,workover - perf orate,ok,Swiched over to loging and performed first corelation pas at 10 m/min from 4030 to 3860 m. Run back in and repeated sequence for orientation of guns. Run back in wit h tractor.,,,,,
15_9_F_11_B_2015_11_02.pdf,0:0,,,,,Not able to get contact with tractor. Checked surface equipment and reconected power suply. Power suply worked again.,280,,service equ - other,0,0:0
15_9_F_11_B_2015_11_03.pdf,0:0,0:30,3860,workover - pe rforate,ok,Switched over loging and performed second orientation pas at 10 m/min from 4030 m to 3860 m.,,,,,
15_9_F_11_B_2015_11_03.pdf,0:30,01:30,4020,workover - pe rforate,ok,Switched over to tractor and RIH to position gun prior to perforate.,,,,,
15_9_F_11_B_2015_11_03.pdf,01:30,02:45,3918,workover - pe rforate,ok,"Switched over to loging and P/U to position for perforation. Observed log was 1 meter shalow. Repeated pas, stil shalow. Shifted depth +0,7 m. Performed new pas and pos itioned gun. Perforated interval 3910 - 3919 m. Observed shots fired on tension. WHP 18 bar.",,,,,
15_9_F_11_B_2015_11_03.pdf,02:45,03:0,3853,workover - pe rforate,ok,Loged up. Observed loging tol not comunicating. Stoped and checked comunication. Posible short in tol after perforation.,,,,,
15_9_F_11_B_2015_11_03.pdf,03:0,05:30,0,workover - pe rforate,ok,POH from 3853 m to surface.,,,,,
15_9_F_11_B_2015_11_03.pdf,05:30,07:30,0,workover - pe rforate,ok,Closed SV & HMV and inflow tested same. Purged lubricator with N2.,,,,,
15_9_F_11_B_2015_11_03.pdf,07:30,07:45,0,workover - pe rforate,ok,Performed tolbox talk prior to L/D BHA #3.,,,,,
15_9_F_11_B_2015_11_03.pdf,07:45,08:30,0,workover - pe rforate,ok,Broke lubricator and L/D BHA #3 on deck. Al shots fired.,,,,,
15_9_F_11_B_2015_11_03.pdf,08:30,09:0,0,workover - wi re line,ok,Latched lubricator for lifting lubricator & BOP.,,,,,
15_9_F_11_B_2015_11_03.pdf,09:0,14:30,0,workover - te st scssv,ok,"Closed BOP and opened HMV for inflow testing of DHSV. Bled of presure above DHSV. Meanwhile held tolbox talk prior to rig down lubricator, BOP and riser from XMT.",,,,,
15_9_F_11_B_2015_11_03.pdf,14:30,14:5,0,workover - wi re line,ok,Closed HMV and bled of presure below BOP.,,,,,
15_9_F_11_B_2015_11_03.pdf,14:5,18:10,0,workover - wi re line,ok,"Disconected hoses to BOP and prepared to lift rig up of XMT. Disconected riser on XMT. Lifted lubricator, BOP and riser using top-drive and double securing, secured same in rotary.",,,,,
15_9_F_11_B_2015_11_03.pdf,18:10,18:45,0,workover - te st scssv,ok,Instaled top cap and leak tested XMT top cap to 20/345 bar for 5/10 min. Meanwhile prepared for skiding rig.,,,,,
15_9_F_11_B_2015_11_03.pdf,18:45,19:30,0,interuption - wait,ok,Had to wait due to skiding from F-1B to F-5.,,,,,
15_9_F_11_B_2015_11_03.pdf,19:30,20:30,0,workover - te st scssv,ok,Instaled KWV cap and leak tested same to 20/345 bar for 5/10 min.,,,,,
15_9_F_11_B_2015_11_03.pdf,20:30,21:0,0,workover - wi re line,ok,Disconected lines for local control of DHSV and HMV. Cleaned and tidyed area. Handed wel over to production. ------------- END OF OPERATION ---------------,,,,,
15_9_F_11_B_2016_04_15.pdf,19:0,19:30,0,workover - wire line,ok,Held Pre-job meting with night crew.,,,,,
15_9_F_11_B_2016_04_15.pdf,19:30,0:0,0,workover - wire line,ok,Vesel arived rig. Unloaded WL equipment from vesel .,,,,,
15_9_F_11_B_2016_04_16.pdf,0:0,03:0,0,workover - wire line,ok,Spoted equipment on pipedeck acording to spoting plan. Checked and and verified al equipment recieved .,,,,,
15_9_F_11_B_2016_04_16.pdf,03:0,07:0,0,workover - wire line,ok,Prepared hoses and cables for hokup of surface equipment.,,,,,
15_9_F_11_B_2016_04_16.pdf,07:0,07:30,0,workover - wire line,ok,Held pre-job meting with day crew.,,,,,
15_9_F_11_B_2016_04_16.pdf,07:30,09:0,0,workover - wire line,ok,Continued to prepare equipment prior to rig up.,,,,,
15_9_F_11_B_2016_04_16.pdf,09:0,12:0,0,workover - wire line,ok,Started to verify equipment acording to Maersk checklist for hokup to rig.,,,,,
15_9_F_11_B_2016_04_16.pdf,12:0,13:30,0,workover - wire line,ok,Lifted Grease injection head and tolcatcher to drilflor. Fed cable through GIH.,,,,,
15_9_F_11_B_2016_04_16.pdf,13:30,16:0,0,workover - wire line,ok,"Maersk electrician conected power to Altus and SLB units. Meanwhile, lifted PCE equipment to drilflor.",,,,,
15_9_F_11_B_2016_04_16.pdf,16:0,16:30,0,workover - wire line,ok,Held tolbox talk with involved personel prior to start building riser.,,,,,
15_9_F_11_B_2016_04_16.pdf,16:30,19:0,0,workover - wire line,ok,"Built riser and lubricator section on catwalk using tuger. Meanwhile, finalized and function tested WL winch. Schlumberger built cable head.",,,,,
15_9_F_11_B_2016_04_16.pdf,19:0,23:45,0,workover - wire line,ok,"Schlumberger tested primary BHA. Meanwhile, Leak tested BOP on stump to 20/345 bar for 5/10 min. Function tested BOP rams.",,,,,
15_9_F_11_B_2016_04_16.pdf,23:45,0:0,0,workover - wire line,ok,Production department started to close in wel for handover.,,,,,
15_9_F_11_B_2016_04_17.pdf,0:0,01:30,0,workover - wire line,ok,"Altus worked on lubricator and riser section. Meanwhile, Schlumberger tested B/U equipment.",,,,,
15_9_F_11_B_2016_04_17.pdf,01:30,02:0,0,workover - wire line,ok,Held tolbox talk prior to lifting BOP to monpol area.,,,,,
15_9_F_11_B_2016_04_17.pdf,02:0,03:0,0,workover - wire line,ok,"Lifted BOP down to monpol area. Spoled out hoses for BOP, HMV and DHSV to monpol.",,,,,
15_9_F_11_B_2016_04_17.pdf,03:0,03:30,0,workover - wire line,ok,"Atempted to fed cable head (3,125') through lubricator. Unable to due to smal ID of X-over (3') in lubricator.",,,,,
15_9_F_11_B_2016_04_17.pdf,03:30,04:0,0,workover - wire line,ok,Schlumberger disconected botom of cable head and fed cable through lubricator.,,,,,
15_9_F_11_B_2016_04_17.pdf,04:0,06:0,0,workover - wire line,ok,"Conected GIH to lubricator section using tuger and catwalk. Spoled out and conected hoses to GIH. Meanwhile, Schlumberger re-conected cable head and began signal test to equipment.",,,,,
15_9_F_11_B_2016_04_17.pdf,06:0,09:0,0,interuption - wait,ok,Waited while production department tested wel bariers prior to handover.,,,,,
15_9_F_11_B_2016_04_17.pdf,09:0,09:45,0,workover - wire line,ok,Performed handover meting betwen production and Intervention. Verified valve status on XMT with production representant .,,,,,
15_9_F_11_B_2016_04_17.pdf,09:45,10:10,0,workover - wire line,ok,Held tolbox talk prior to lifting riser and lubricator section,,,,,
15_9_F_11_B_2016_04_17.pdf,10:10,1:15,0,workover - wire line,ok,Lifted and replaced permanent hatch with WL hatch.,,,,,
15_9_F_11_B_2016_04_17.pdf,1:15,1:40,0,workover - wire line,ok,Removed XMT top cap on wel.,,,,,
15_9_F_11_B_2016_04_17.pdf,1:40,12:0,0,workover - wire line,ok,Lifted and conected lower riser to XMT.,,,,,
15_9_F_11_B_2016_04_17.pdf,12:0,13:10,0,workover - wire line,ok,Instaled BOP on lower riser. Conected hoses to BOP and function tested same. Verified open / close time.,,,,,
15_9_F_11_B_2016_04_17.pdf,13:10,14:0,0,workover - wire line,ok,Riged up KWV manifold and bled-of hoses on welhead.,,,,,
15_9_F_11_B_2016_04_17.pdf,14:0,14:30,0,workover - wire line,ok,Lifted midle riser section and landed on top of BOP.,,,,,
15_9_F_11_B_2016_04_17.pdf,14:30,15:0,0,workover - other,ok,Held tolbox talk prior to lifting lubricator to midle riser.,,,,,
15_9_F_11_B_2016_04_17.pdf,15:0,16:30,0,workover - wire line,ok,Lifted lubricator and GIH to midle riser. Instaled Schlumberger dumy BHA in lubricator and stabed onto midle riser.,,,,,
15_9_F_11_B_2016_04_17.pdf,16:30,17:0,0,workover - wire line,ok,Conected hoses for operating HMV and DHSV.,,,,,
15_9_F_11_B_2016_04_17.pdf,17:0,18:50,0,workover - wire line,ok,Filed lubricator with MEG from production department. Leak tested rig-up to 20/345 bar for 5/10 min.,,,,,
15_9_F_11_B_2016_04_17.pdf,18:50,19:30,0,workover - wire line,ok,Purged lubricator with N2.,,,,,
15_9_F_11_B_2016_04_17.pdf,19:30,19:50,0,workover - wire line,ok,Verified no liquid in rig-up prior to instaling perforation BHA in wel. Broke lubricator and L/D Schlumberger dumy BHA.,,,,,
15_9_F_11_B_2016_04_17.pdf,19:50,20:15,0,workover - other,ok,Held tolbox talk prior to instaling perforation BHA in wel.,,,,,
15_9_F_11_B_2016_04_17.pdf,20:15,23:0,0,workover - perforate,ok,M/U BHA for perforation run #1 (3 3/8' PJN guns w/ 3 1/8' Tuftrac). Leak tested QTS to 20/345 bar 5/10 min. Dumped 40 l Starlube in lubricator.,,,,,
15_9_F_11_B_2016_04_17.pdf,23:0,0:0,0,workover - perforate,ok,Opened HMV and presurized DHSV control line.,,,,,
15_9_F_11_B_2016_04_18.pdf,0:0,02:20,0,workover - perforate,ok,Standby while production department used another wel to equalize and open DHSV.,,,,,
15_9_F_11_B_2016_04_18.pdf,02:20,02:40,0,workover - perforate,ok,Opened DHSV and SV. WHP = 69 bar.,,,,,
15_9_F_11_B_2016_04_18.pdf,02:40,03:25,60,workover - perforate,ok,"RIH w/ run #1 (Perforation guns w/ Tractor), 3,375"" OD guns by gravity from surface to 60 m.",,,,,
15_9_F_11_B_2016_04_18.pdf,03:25,03:45,60,workover - perforate,ok,"Schlumberger performed comunication check with tolstring. Meanwhile, Held wel contol exercise with WL crew. Scenario: Leakage in QTS with BHA at 150 mMD.",,,,,
15_9_F_11_B_2016_04_18.pdf,03:45,04:45,2810,workover - perforate,ok,Continue to RIH with BHA #1 from 60 mMD to HUD at 2810 mMD taking PUW every 50m. Depth (m) PUW (lbs) Sim PUW (lbs) HW (lbs) 100 2810 251 2360 150 360 3258 320 200 430 4279 3840 250 540 5482 4919 Actual friction factor: 0.289.,,,,,
15_9_F_11_B_2016_04_18.pdf,04:45,06:35,350,workover - perforate,ok,Activated tractor and continued to RIH with from 2810 mMD to 350 mMD . Average runing sped w/ Tractor: 9 m/min. Depth (mMD) PUW (lbs) Sim PUW (lbs) 3050 5450 5950 30 560 6270,,,,,
15_9_F_11_B_2016_04_18.pdf,06:35,07:10,3740,workover - perforate,ok,"Contined to RIH with tractor activated to 3642 mMD. Tractor semed to strugle. Shut down tractor, picked up ful weight and slacked of 10m. Started tractor again and RIH to 3740 mMD.",,,,,
15_9_F_11_B_2016_04_18.pdf,07:10,07:50,3740,workover - perforate,ok,Performed orientation pas #1. Some stick and slip observed. Increased tractor arm force.,,,,,
15_9_F_11_B_2016_04_18.pdf,07:50,09:10,390,workover - perforate,ok,Continued to RIH with tractor activated to 390mMD. Performed orientation pas #2 and stoped tractor.,,,,,
15_9_F_11_B_2016_04_18.pdf,09:10,09:40,360,workover - perforate,ok,Performed corelation loging from 390 mMD to 360 mMD.,,,,,
15_9_F_11_B_2016_04_18.pdf,09:40,10:40,3710,workover - perforate,ok,Activated tractor and RIH to 3710 mMD. Tractor staled out.,,,,,
15_9_F_11_B_2016_04_18.pdf,10:40,10:50,360,workover - perforate,ok,Switched to loging mode. Performed corelation pas from 3710 mMD to 360 mMD.,,,,,
15_9_F_11_B_2016_04_18.pdf,10:50,1:40,3710,workover - perforate,ok,Activated tractor and RIH to 3710 mMD. Tractor staled out at same depth as previously.,,,,,
15_9_F_11_B_2016_04_18.pdf,1:40,12:0,3684,workover - perforate,ok,Switched to loging mode and performed corelation pas. Positioned Gun 1 with botom shots at 3684 mMD.,,,,,
15_9_F_11_B_2016_04_18.pdf,12:0,12:05,3684,workover - perforate,ok,"Perforated interval 3675 - 3684 mMD and lost 250 lbs on tension. WHP before/ after: 79,0 / 79,9 bar. A-anulus before / after: 12,4 / 12,1 bar.",,,,,
15_9_F_11_B_2016_04_18.pdf,12:05,12:27,3438,workover - perforate,ok,Performed corelation pas for gun #2 while puling out to 3438 mMD.,,,,,
15_9_F_11_B_2016_04_18.pdf,12:27,12:5,3562,workover - perforate,ok,Activated tractor and RIH to 3562 mMD while performing corelation pas for gun #2.,,,,,
15_9_F_11_B_2016_04_18.pdf,12:5,13:10,3481,workover - perforate,ok,Switched to loging mode and performed corelation pas. Positioned Gun 2 with botom shots at 3481 mMD.,,,,,
15_9_F_11_B_2016_04_18.pdf,13:10,13:15,3481,workover - perforate,ok,"Perforated interval 3475 - 3481 mMD and lost 40 lbs on tension. WHP before/ after: 81,2 / 81,7 bar. A-anulus before / after: 12,0 / 12,0 bar.",,,,,
15_9_F_11_B_2016_04_18.pdf,13:15,13:25,30,workover - perforate,ok,POH to 30 mMD while corelating depth.,,,,,
15_9_F_11_B_2016_04_18.pdf,13:25,15:50,0,workover - perforate,ok,POH from 30 m to surface. WHP 84 bar.,,,,,
15_9_F_11_B_2016_04_18.pdf,15:50,17:05,0,workover - perforate,ok,Closed and inflow tested SV. Closed HMV. Valve neded to be greased before test.,,,,,
15_9_F_11_B_2016_04_18.pdf,17:05,17:25,0,interuption - other,ok,Waited while production department greased HMV.,,,,,
15_9_F_11_B_2016_04_18.pdf,17:25,18:0,0,workover - perforate,ok,Closed and inflow tested HMV. Purged lubricator with N2.,,,,,
15_9_F_11_B_2016_04_18.pdf,18:0,18:15,0,workover - perforate,ok,Held tolbox meting prior to L/D BHA with explosives.,,,,,
15_9_F_11_B_2016_04_18.pdf,18:15,19:0,0,workover - perforate,ok,Broke lubricator and L/D BHA #1 (Perforation guns w/ tractor). Confirmed al shots fired.,,,,,
15_9_F_11_B_2016_04_18.pdf,19:0,19:50,0,workover - wire line,ok,M/U dumy BHA for testing lubricator. Instaled and stabed lubricator. Atempted to Leak tested QTS. Found leakage in a O-ring.,,,,,
15_9_F_11_B_2016_04_18.pdf,19:50,20:10,0,interuption - other,ok,Changed damaged O-Ring in lubricator and leak tested same to 20/345 bar for 5/10 min.,,,,,
15_9_F_11_B_2016_04_18.pdf,20:10,23:06,0,workover - test scssv,ok,Closed DHSV and opened HMV. Bled down presure in tubing to 10 bar.,,,,,
15_9_F_11_B_2016_04_18.pdf,23:06,23:40,0,workover - test scssv,ok,"Inflow tested DHSV with 74 bar dP. Presure increased 0,1 bar/30min.",,,,,
15_9_F_11_B_2016_04_18.pdf,23:40,0:0,0,workover - wire line,ok,Bled of presure above DHSV before disconecting lubricator.,,,,,
15_9_F_11_B_2016_04_19.pdf,0:0,02:45,0,workover - wire line,ok,Continued to bled of tubing presure to 0 bar. Slow progres due to unable to use PWV for bled of.,,,,,
15_9_F_11_B_2016_04_19.pdf,02:45,03:0,0,workover - wire line,ok,Closed HMV. Broke lubricator and L/D dumy BHA.,,,,,
15_9_F_11_B_2016_04_19.pdf,03:0,03:35,0,workover - wire line,ok,L/D lubricator and GIH on catwalk using rig crane and top drive.,,,,,
15_9_F_11_B_2016_04_19.pdf,03:35,04:0,0,workover - wire line,ok,Conected lifting sub to midle riser section.,,,,,
15_9_F_11_B_2016_04_19.pdf,04:0,04:15,0,workover - wire line,ok,Disconected lower riser from XMT. Lifted entire riser section and BOP from XMT up to monpol area .,,,,,
15_9_F_11_B_2016_04_19.pdf,04:15,04:20,0,workover - wire line,ok,Instaled top cap on XMT.,,,,,
15_9_F_11_B_2016_04_19.pdf,04:20,04:5,0,workover - wire line,ok,Tested KWV cap and top cap to 20/345 bar for 5/10 min.,,,,,
15_9_F_11_B_2016_04_19.pdf,04:5,06:0,0,workover - wire line,ok,Replaced WL hatch with permanent hatch. Handed wel back to production. --------- End of Operation -----------,,,,,
